p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	condition	Vertex_weight
0.00217463778983736	2.98508691412965	0.008	0.001	1	RP11-423H2.3	control	2.98508691412965
0.00217463778983736	2.98508691412965	0.008	0.001	1	CBWD3	control	2.98508691412965
0.00217463778983736	2.98508691412965	0.008	0.001	1	IGSF9B	control	2.98508691412965
0.00217463778983736	2.98508691412965	0.008	0.001	1	EML5	control	2.98508691412965
0.00217463778983736	2.98508691412965	0.008	0.001	1	NEDD4L	control	2.98508691412965
0.00217463778983736	2.98508691412965	0.008	0.001	1	CHGB	control	2.98508691412965
0.00217463778983736	2.98508691412965	0.008	0.001	1	ZNF304	control	2.98508691412965
0.00221145946127238	3.88409554862075	0.108	0.163	1	PARVG	control	3.88409554862075
0.00222870781256661	0.925030608588677	0.075	0.042	1	GAR1	control	0.925030608588677
0.00224147843245128	32.4533839152899	0.085	0.136	1	NT5C	control	32.4533839152899
0.00224179088538228	0.849721275821512	0.081	0.046	1	AIM1	control	0.849721275821512
0.0022790190380298	0.640037838745308	0.209	0.153	1	CYTH1	control	0.640037838745308
0.00229746297143826	1.38702264707724	0.031	0.012	1	PUS7L	control	1.38702264707724
0.00229746297143826	1.38702264707724	0.031	0.012	1	MDM2	control	1.38702264707724
0.00230114702025019	7.59113363829625	0.041	0.019	1	ANKHD1	control	7.59113363829625
0.00233176173443771	4.8315697933701	0.072	0.04	1	PRR7	control	4.8315697933701
0.00235278125553576	0.856072250644316	0.093	0.056	1	EPB41	control	0.856072250644316
0.00236406732204031	0.731554479454027	0.11	0.069	1	JMJD1C	control	0.731554479454027
0.00240649796085184	0.557163847482222	0.203	0.148	1	MAPRE1	control	0.557163847482222
0.00241252281973094	1.060625328732	0.05	0.024	1	PTAR1	control	1.060625328732
0.0024235746119645	0.935477913374458	0.064	0.034	1	FAM122B	control	0.935477913374458
0.00243246662777289	1.94401800685902	0.023	0.007	1	BTBD11	control	1.94401800685902
0.00244121817770824	1.11605227149738	0.062	0.033	1	LINC00324	control	1.11605227149738
0.00245349522014012	0.426164182127288	0.184	0.131	1	PSMD6	control	0.426164182127288
0.00245565293069222	1.11497840404987	0.087	0.052	1	CTD-3184A7.4	control	1.11497840404987
0.00246535858260717	0.464638697732208	0.302	0.239	1	SUN2	control	0.464638697732208
0.00250716005958428	0.768164700332604	0.064	0.034	1	PEX11B	control	0.768164700332604
0.00252094939136246	0.620199788738834	0.147	0.1	1	ITGA4	control	0.620199788738834
0.00252096107340417	1.54149448983715	0.033	0.013	1	CEACAM21	control	1.54149448983715
0.00252489398043468	0.885938230761724	0.077	0.044	1	RHNO1	control	0.885938230761724
0.00254073668866213	1.41466723581104	0.033	0.013	1	TAF9B	control	1.41466723581104
0.00257672040232032	1.19566306076389	0.033	0.013	1	DPH2	control	1.19566306076389
0.00257672040232032	1.19566306076389	0.033	0.013	1	SNHG10	control	1.19566306076389
0.00258654280434537	3.60028781601872	0.439	0.358	1	ATP5F1	control	3.60028781601872
0.00262303597252166	0.849215599791468	0.217	0.161	1	STRAP	control	0.849215599791468
0.00265182794993194	0.688712923252211	0.23	0.172	1	LYAR	control	0.688712923252211
0.00265393960042018	0.452033421708736	0.064	0.034	1	TCEA3	control	0.452033421708736
0.00265985655961188	0.737807247453023	0.095	0.058	1	B4GALT3	control	0.737807247453023
0.00283364748690843	0.887468449293825	0.066	0.036	1	PPP3CB	control	0.887468449293825
0.00283691595335863	0.990994831583317	0.056	0.029	1	CDC14A	control	0.990994831583317
0.00284317718316619	0.42932189895489	0.217	0.161	1	ATP6V1E1	control	0.42932189895489
0.00286214547820312	0.729638781155453	0.089	0.053	1	DCAF13	control	0.729638781155453
0.00287341968520936	0.634028036980221	0.075	0.042	1	JADE2	control	0.634028036980221
0.0028853152283023	0.600577103591328	0.122	0.08	1	MOAP1	control	0.600577103591328
0.00289809904917118	0.855390581739779	0.056	0.029	1	MFAP1	control	0.855390581739779
0.00293535732201004	1.35020135041059	0.075	0.043	1	ZNF44	control	1.35020135041059
0.00295301087602447	34.2223179557467	0.081	0.047	1	UBE3A	control	34.2223179557467
0.00295464318730433	0.918416487102642	0.081	0.047	1	ARFIP2	control	0.918416487102642
0.00296363714819691	1.69501562023084	0.021	0.006	1	ZNF599	control	1.69501562023084
0.00296363714819691	1.69501562023084	0.021	0.006	1	URB1	control	1.69501562023084
0.00298396764841345	0.540804102788511	0.089	0.053	1	C1GALT1	control	0.540804102788511
0.00300384965898948	0.717014493532358	0.137	0.092	1	GIMAP6	control	0.717014493532358
0.00301923205196661	39.6735043041838	0.257	0.195	1	STK4	control	39.6735043041838
0.00302927633616787	0.963821459789381	0.052	0.026	1	BDH2	control	0.963821459789381
0.00308672134774973	17.1195714372055	0.34	0.275	1	VDAC2	control	17.1195714372055
0.00310107621278908	1.14470898509758	0.041	0.019	1	MICB	control	1.14470898509758
0.00310670727855497	1.80162240067434	0.025	0.009	1	KRT18	control	1.80162240067434
0.00310999812809805	0.492908760427763	0.106	0.067	1	TMX4	control	0.492908760427763
0.00311902316241707	1.05665401166153	0.048	0.023	1	FAM35A	control	1.05665401166153
0.00313512951165232	1.0902479501959	0.046	0.022	1	RAB33A	control	1.0902479501959
0.00313811185939766	0.998404542233561	0.048	0.023	1	TCTEX1D2	control	0.998404542233561
0.00314976170788123	0.710073060477809	0.077	0.044	1	TAF3	control	0.710073060477809
0.00315852054515954	0.496296219422541	0.075	0.043	1	TNRC6C	control	0.496296219422541
0.00319077154748613	0.841891827862651	0.089	0.054	1	USP1	control	0.841891827862651
0.00321996217733351	0.674532997093061	0.046	0.022	1	CDK6	control	0.674532997093061
0.00323351430597201	0.9575277785129	0.06	0.032	1	CKS2	control	0.9575277785129
0.00329005317402148	1.33374518471636	0.031	0.013	1	GPR89A	control	1.33374518471636
0.00332144444503393	0.625787140078092	0.141	0.096	1	BCLAF1	control	0.625787140078092
0.00337234685227391	2.03079392697437	0.056	0.029	1	LYRM7	control	2.03079392697437
0.00338508569369998	0.955398988793436	0.058	0.031	1	CHRNB1	control	0.955398988793436
0.00341675517550886	0.447327822174796	0.141	0.096	1	RAB14	control	0.447327822174796
0.00344375870294566	0.631185777336434	0.114	0.074	1	NT5DC1	control	0.631185777336434
0.00345962168321366	0.824330110677224	0.058	0.031	1	GLI4	control	0.824330110677224
0.00348048247206671	0.796542702987144	0.12	0.079	1	DUSP11	control	0.796542702987144
0.00350530655320619	1.76462939023881	0.019	0.006	1	RORC	control	1.76462939023881
0.00350530655320619	1.76462939023881	0.019	0.006	1	ZNF337	control	1.76462939023881
0.0035352204509693	1.03916155628746	0.118	0.077	1	SEMA4D	control	1.03916155628746
0.00355890667126922	0.589147191698671	0.159	0.112	1	AKAP9	control	0.589147191698671
0.00363371573195532	52.1025532953033	0.292	0.232	1	DGUOK	control	52.1025532953033
0.00368488700376797	0.81285312561335	0.07	0.04	1	SLC7A6	control	0.81285312561335
0.00369797496420805	1.00431836174244	0.081	0.048	1	C14ORF64	control	1.00431836174244
0.00370578889375012	1.01377371981992	0.062	0.034	1	NIFK-AS1	control	1.01377371981992
0.00374883634175683	48.662690000091	0.033	0.068	1	ZNF593	control	48.662690000091
0.0037562764695159	1.31911105288339	0.035	0.015	1	CD226	control	1.31911105288339
0.0037651336482832	0.931297650878914	0.095	0.059	1	ID3	control	0.931297650878914
0.00377639417147574	29.2487889672175	0.219	0.164	1	CHMP3	control	29.2487889672175
0.00378506040518674	1.22400290120522	0.035	0.015	1	PEX14	control	1.22400290120522
0.0037964646753518	3.93333307708212	0.01	0.002	1	ARL6	control	3.93333307708212
0.00381182786222774	0.298702418280843	0.035	0.015	1	RFWD3	control	0.298702418280843
0.0038123701831287	2.44239875479356	0.01	0.002	1	PLXNA3	control	2.44239875479356
0.0038123701831287	2.44239875479356	0.01	0.002	1	RP11-176H8.1	control	2.44239875479356
0.0038123701831287	2.44239875479356	0.01	0.002	1	ELMO3	control	2.44239875479356
0.00383223035714469	1.77042132202459	0.01	0.002	1	TUBG2	control	1.77042132202459
0.00383223035714469	1.77042132202459	0.01	0.002	1	ZNF443	control	1.77042132202459
0.00384364698935839	0.856944180987814	0.052	0.026	1	C6ORF203	control	0.856944180987814
0.00384523822752818	0.585869306723378	0.079	0.046	1	PAFAH1B3	control	0.585869306723378
0.00390235413572148	14.3456926909148	0.023	0.008	1	ZNF528	control	14.3456926909148
0.00391391078397646	0.936652058389241	0.05	0.025	1	SLAIN2	control	0.936652058389241
0.00391908925478845	1.55537699665291	0.023	0.008	1	GDPD5	control	1.55537699665291
0.00396095216169543	1.07695795228939	0.037	0.017	1	C19ORF12	control	1.07695795228939
0.00399648338171988	2.2523394079693	0.017	0.005	1	SUSD4	control	2.2523394079693
0.00400433035968309	0.440271562670749	0.06	0.032	1	SLC39A8	control	0.440271562670749
0.00401205478145347	0.585502225542886	0.203	0.15	1	SNRPA1	control	0.585502225542886
0.00401893409100664	13.6894619929544	0.464	0.404	1	ACTR3	control	13.6894619929544
0.0040231479082677	1.06329024530135	0.046	0.022	1	OGFOD1	control	1.06329024530135
0.00402572271600002	0.846493887032074	0.06	0.032	1	MAPK3	control	0.846493887032074
0.0040261889230574	1.85536551840424	0.017	0.005	1	CCDC7	control	1.85536551840424
0.00402956248193401	0.506315016954417	0.097	0.061	1	EPS15	control	0.506315016954417
0.00405147875065535	10.6393308937483	0.077	0.045	1	NUDCD3	control	10.6393308937483
0.00407354304700682	1.25723197264535	0.017	0.005	1	CTC-338M12.5	control	1.25723197264535
0.0040761136484293	0.37385086650922	0.147	0.102	1	CTDSP2	control	0.37385086650922
0.00417610628406534	1.59325862795141	0.029	0.012	1	PRKAR1B	control	1.59325862795141
0.00419281854386716	22.9251511896691	0.234	0.179	1	ORMDL1	control	22.9251511896691
0.00421044928251866	0.523739351852444	0.195	0.143	1	AKR1B1	control	0.523739351852444
0.00423786680662794	0.524043164631996	0.085	0.052	1	ZNFX1	control	0.524043164631996
0.00434855608214052	0.65193335223102	0.077	0.045	1	RP11-94L15.2	control	0.65193335223102
0.00439155573043102	1.15167577775669	0.054	0.028	1	VAMP4	control	1.15167577775669
0.00441187014339459	1.97885681410928	0.014	0.004	1	RP3-467N11.1	control	1.97885681410928
0.00441187014339459	1.97885681410928	0.014	0.004	1	CHM	control	1.97885681410928
0.00441978053851806	0.638772464538357	0.093	0.058	1	RPA1	control	0.638772464538357
0.004428258290673	42.4887777212719	0.143	0.1	1	RGS14	control	42.4887777212719
0.00443771043537992	0.829697533832731	0.161	0.115	1	SLC38A1	control	0.829697533832731
0.00444420171665324	16.9528287188044	0.116	0.077	1	MRPS36	control	16.9528287188044
0.00445208192301044	2.15759277514069	0.012	0.003	1	AFAP1	control	2.15759277514069
0.00445208192301044	2.15759277514069	0.012	0.003	1	RP11-5C23.1	control	2.15759277514069
0.00445208192301044	2.15759277514069	0.012	0.003	1	CCDC180	control	2.15759277514069
0.00445208192301044	2.15759277514069	0.012	0.003	1	SLC29A2	control	2.15759277514069
0.00445208192301044	2.15759277514069	0.012	0.003	1	LCMT2	control	2.15759277514069
0.00445388974162789	0.93624461535778	0.087	0.053	1	ARMC1	control	0.93624461535778
0.00447580682212208	1.65884287415987	0.012	0.003	1	NDUFB2-AS1	control	1.65884287415987
0.00447580682212208	1.65884287415987	0.012	0.003	1	CACNA1I	control	1.65884287415987
0.00448258467077111	0.704849182741095	0.089	0.055	1	MGAT2	control	0.704849182741095
0.00452991398915241	0.550771785817743	0.124	0.083	1	SMAP1	control	0.550771785817743
0.00453143275160576	31.9827990186067	0.996	0.934	1	PFN1	control	31.9827990186067
0.0046256199309444	0.435570137674251	0.17	0.122	1	F8A1	control	0.435570137674251
0.00465477612007541	0.706530257347175	0.075	0.044	1	SEC22C	control	0.706530257347175
0.00466488199351448	67.6207765557601	0.085	0.131	1	TREX1	control	67.6207765557601
0.00468148589605534	0.994642857480307	0.052	0.027	1	CTD-2228K2.5	control	0.994642857480307
0.00471277409371941	0.962263645722505	0.052	0.027	1	HIVEP2	control	0.962263645722505
0.00475165802064351	1.44756982524992	0.025	0.009	1	EVA1C	control	1.44756982524992
0.00477640347290133	1.19132398604471	0.166	0.117	1	SDF4	control	1.19132398604471
0.00478180354139323	1.26860540869289	0.025	0.009	1	RP5-886K2.3	control	1.26860540869289
0.00478180354139323	1.26860540869289	0.025	0.009	1	RHBDD1	control	1.26860540869289
0.00478656966686539	25.2407133679708	0.139	0.096	1	PRPF31	control	25.2407133679708
0.00480324347761711	0.890521287909275	0.122	0.082	1	KIAA1551	control	0.890521287909275
0.00480421374973766	1.92916880157693	0.021	0.007	1	RP11-108M9.6	control	1.92916880157693
0.00480421374973766	1.92916880157693	0.021	0.007	1	ACP6	control	1.92916880157693
0.00483926158707198	0.918595823724363	0.066	0.038	1	AP5M1	control	0.918595823724363
0.00484918999208423	1.59932365912953	0.021	0.007	1	SDCBP2-AS1	control	1.59932365912953
0.00487302215203619	6.48567789698428	0.507	0.444	1	PTPRC	control	6.48567789698428
0.00491212910827096	0.387384013959884	0.242	0.185	1	PDCD2	control	0.387384013959884
0.00491341680635264	1.15810137862039	0.048	0.024	1	GLTPD1	control	1.15810137862039
0.00500787132275847	0.896732270327021	0.033	0.014	1	CRCP	control	0.896732270327021
0.00503232947441144	1.18692911343881	0.046	0.023	1	IMMP1L	control	1.18692911343881
0.0050367697075754	1.67918847689672	0.166	0.121	1	DDX39A	control	1.67918847689672
0.00506284562058621	0.986905477887908	0.064	0.036	1	USO1	control	0.986905477887908
0.00506848462549904	0.915880662631547	0.058	0.032	1	TOPORS	control	0.915880662631547
0.00508834089932896	25.2407134277556	0.246	0.19	1	JAK1	control	25.2407134277556
0.00509674386393776	1.41095216049782	0.037	0.017	1	MED13L	control	1.41095216049782
0.00510434678103892	2.23664157326761	0.193	0.144	1	MAT2B	control	2.23664157326761
0.00513207653330441	22.2391381884292	0.184	0.134	1	FBXO7	control	22.2391381884292
0.00521796331052532	0.953303749552168	0.041	0.02	1	PEX13	control	0.953303749552168
0.00521890820760943	1.14145580504361	0.037	0.017	1	SLC38A5	control	1.14145580504361
0.00523295760045298	0.46277173958668	0.091	0.057	1	ZDHHC6	control	0.46277173958668
0.00525297927175903	1.05510758628289	0.037	0.017	1	ENO2	control	1.05510758628289
0.00529750739609338	1.00674729525451	0.041	0.02	1	AEN	control	1.00674729525451
0.00531732640176319	0.92872716949754	0.056	0.03	1	CCDC130	control	0.92872716949754
0.00533384808730889	0.40950442967143	0.141	0.097	1	ZCRB1	control	0.40950442967143
0.00534215306949818	0.567356351456208	0.07	0.041	1	CDC73	control	0.567356351456208
0.00540599111631286	1.12941161237002	0.054	0.029	1	DIS3L2	control	1.12941161237002
0.0054140271345164	0.810593253569769	0.128	0.088	1	SREK1IP1	control	0.810593253569769
0.00543079175026756	0.909862656090163	0.083	0.051	1	NIP7	control	0.909862656090163
0.00543485167771493	1.36160158425426	0.027	0.011	1	CCDC132	control	1.36160158425426
0.00543485167771493	1.36160158425426	0.027	0.011	1	HN1L	control	1.36160158425426
0.005469387541701	1.2042092568638	0.027	0.011	1	TNFSF8	control	1.2042092568638
0.00548815852434516	1.33704087428369	0.052	0.027	1	C4ORF32	control	1.33704087428369
0.00550559455180984	1.06231128486253	0.027	0.011	1	ZNF683	control	1.06231128486253
0.00551643647724243	1.00141746601643	0.054	0.029	1	ZNF766	control	1.00141746601643
0.00556097523971553	5.04297082874793	0.468	0.396	1	MCL1	control	5.04297082874793
0.00557740595155008	1.4967880962014	0.052	0.027	1	ATXN1	control	1.4967880962014
0.00562890868295898	0.86095246273589	0.054	0.029	1	DBF4	control	0.86095246273589
0.00566390535975219	0.991745804970401	0.066	0.038	1	SIGMAR1	control	0.991745804970401
0.00566390535975219	0.991745804970401	0.066	0.038	1	ATF7IP	control	0.991745804970401
0.00575598295889401	1.01916985771547	0.052	0.027	1	MTFMT	control	1.01916985771547
0.00577912864726327	4.50058875608179	0.083	0.128	1	CHPT1	control	4.50058875608179
0.00586970052596906	0.873482369812534	0.052	0.027	1	SORBS3	control	0.873482369812534
0.00589628700693986	0.753269035329396	0.085	0.052	1	DCUN1D5	control	0.753269035329396
0.00590023235356368	0.319923407756158	0.153	0.108	1	COX11	control	0.319923407756158
0.00592985085089666	1.65429452342444	0.019	0.006	1	ZC3H12D	control	1.65429452342444
0.00592985085089666	1.65429452342444	0.019	0.006	1	MFHAS1	control	1.65429452342444
0.00592985085089666	1.65429452342444	0.019	0.006	1	ASB13	control	1.65429452342444
0.00592985085089666	1.65429452342444	0.019	0.006	1	TMEM121	control	1.65429452342444
0.00592985085089666	1.65429452342444	0.019	0.006	1	BAHD1	control	1.65429452342444
0.00594258196311006	1.06029178769746	0.064	0.037	1	IARS2	control	1.06029178769746
0.00595530967388828	0.615084046933924	0.133	0.091	1	FOXN3	control	0.615084046933924
0.0059636203374054	1.39109313968287	0.019	0.006	1	LY6G5C	control	1.39109313968287
0.00598232514922125	0.741896117515556	0.06	0.033	1	LHPP	control	0.741896117515556
0.00598527720094636	0.970080264277454	0.093	0.059	1	CMAS	control	0.970080264277454
0.00602185384237184	1.47557029522211	0.023	0.008	1	ULK4	control	1.47557029522211
0.00605798094129878	1.27860333410155	0.023	0.008	1	TRAF3IP2	control	1.27860333410155
0.00608772243374331	0.444043239635786	0.118	0.079	1	MOB4	control	0.444043239635786
0.00610162339216355	0.808569360431172	0.07	0.041	1	GTF2H1	control	0.808569360431172
0.0062291220994999	0.504915702091774	0.081	0.049	1	UBTF	control	0.504915702091774
0.00623111153733392	1.53770954723209	0.031	0.013	1	IFT74	control	1.53770954723209
0.00626695709161327	14.3734881491163	0.199	0.15	1	RBM17	control	14.3734881491163
0.00634501907908265	0.757456785545902	0.083	0.051	1	COPS2	control	0.757456785545902
0.00635546942992286	1.23275257988981	0.031	0.013	1	NVL	control	1.23275257988981
0.00635546942992286	1.23275257988981	0.031	0.013	1	SS18	control	1.23275257988981
0.00638655005140486	0.684370240675076	0.124	0.085	1	UFM1	control	0.684370240675076
0.00639634230149892	1.10592532586369	0.031	0.013	1	ANAPC1	control	1.10592532586369
0.00639634230149892	1.10592532586369	0.031	0.013	1	MAF	control	1.10592532586369
0.00640294684431228	0.518100316472212	0.153	0.109	1	ALKBH5	control	0.518100316472212
0.00642368653127783	1.24313402610382	0.043	0.022	1	NDUFAF7	control	1.24313402610382
0.00650667588092156	1.18814923102028	0.043	0.022	1	PELP1	control	1.18814923102028
0.00655370715440469	0.6030637023543	0.075	0.045	1	PRKAA1	control	0.6030637023543
0.0066233586263931	26.6834036698053	0.174	0.127	1	PITHD1	control	26.6834036698053
0.00671240198653211	0.559101203786557	0.141	0.099	1	TSG101	control	0.559101203786557
0.00675299238012819	0.734324366282282	0.062	0.035	1	UBA6	control	0.734324366282282
0.00679221972181174	0.521860343774063	0.079	0.048	1	ORC4	control	0.521860343774063
0.00681716442243587	1.03433592339285	0.035	0.016	1	ZNF420	control	1.03433592339285
0.00682109066263497	13.2291860885789	0.037	0.018	1	STT3A	control	13.2291860885789
0.00682266390835044	1.07116083852722	0.039	0.019	1	ZNF140	control	1.07116083852722
0.00682467524890539	0.731951568719613	0.085	0.053	1	TOR1AIP1	control	0.731951568719613
0.00683030799174261	0.55340969968395	0.093	0.059	1	DDX19B	control	0.55340969968395
0.00686430381504705	0.390066247264853	0.182	0.135	1	HDDC2	control	0.390066247264853
0.00689207462105944	0.838455271296557	0.054	0.029	1	NUP98	control	0.838455271296557
0.00691395887430595	0.842841652498479	0.035	0.016	1	LINC00665	control	0.842841652498479
0.00693392553227571	1.12851218234088	0.052	0.028	1	GBP3	control	1.12851218234088
0.0069392175196323	0.851560678641258	0.087	0.055	1	ME2	control	0.851560678641258
0.00697761313157719	1.37912436330968	0.025	0.01	1	LRCH1	control	1.37912436330968
0.00710544814370679	46.5902881573988	0.017	0.005	1	ZNF799	control	46.5902881573988
0.00712505692265086	1.72509316513158	0.017	0.005	1	AC023590.1	control	1.72509316513158
0.00712505692265086	1.72509316513158	0.017	0.005	1	LINC00920	control	1.72509316513158
0.00713052036733034	2.14116656337389	0.613	0.524	1	HCST	control	2.14116656337389
0.00715503508329551	0.740120036598179	0.06	0.034	1	FRMD8	control	0.740120036598179
0.00716009768538411	0.913831867946673	0.052	0.028	1	ELAC2	control	0.913831867946673
0.007266103602448	15.1405331749929	0.685	0.608	1	C19ORF43	control	15.1405331749929
0.00731959232802555	0.94687552894882	0.058	0.032	1	NUMA1	control	0.94687552894882
0.00735976049645159	0.370943934952883	0.114	0.076	1	PHAX	control	0.370943934952883
0.00737410815807429	7.92885682882282	0.48	0.416	1	JTB	control	7.92885682882282
0.00738345319229158	0.463872367395503	0.159	0.116	1	PDCL3	control	0.463872367395503
0.00746567010353269	0.693105534006105	0.075	0.045	1	C12ORF76	control	0.693105534006105
0.00749753046881423	2.8978550474627	0.104	0.068	1	DNMT1	control	2.8978550474627
0.00759397673767065	0.911425291490565	0.072	0.044	1	PDS5A	control	0.911425291490565
0.00759822762132712	1.50958592422933	0.021	0.007	1	LINC01137	control	1.50958592422933
0.00759822762132712	1.50958592422933	0.021	0.007	1	FBXO31	control	1.50958592422933
0.00759822762132712	1.50958592422933	0.021	0.007	1	ZNF816	control	1.50958592422933
0.0076090686834828	0.55341050109702	0.079	0.048	1	OSBPL9	control	0.55341050109702
0.00762203781554056	1.56488669049376	0.027	0.011	1	ARL13B	control	1.56488669049376
0.00771271774403488	1.30168530675219	0.027	0.011	1	WDR36	control	1.30168530675219
0.00773471323615869	0.922685628194285	0.062	0.036	1	PNPT1	control	0.922685628194285
0.00775710867488242	0.967261523255427	0.048	0.025	1	POLR1E	control	0.967261523255427
0.00775740775975284	0.82548279586866	0.112	0.076	1	TROVE2	control	0.82548279586866
0.00778786633829504	1.27710751448342	0.046	0.024	1	RP13-1032I1.7	control	1.27710751448342
0.00780834881319041	0.795311911807203	0.072	0.044	1	OGDH	control	0.795311911807203
0.00783035750896701	2.51280694396101	0.008	0.001	1	RP1-92O14.3	control	2.51280694396101
0.00783035750896701	2.51280694396101	0.008	0.001	1	ANKRD34A	control	2.51280694396101
0.00783035750896701	2.51280694396101	0.008	0.001	1	RP11-391M1.4	control	2.51280694396101
0.00783035750896701	2.51280694396101	0.008	0.001	1	ZMYND19	control	2.51280694396101
0.00783035750896701	2.51280694396101	0.008	0.001	1	RP11-869B15.1	control	2.51280694396101
0.00783035750896701	2.51280694396101	0.008	0.001	1	TGM1	control	2.51280694396101
0.00783035750896701	2.51280694396101	0.008	0.001	1	MC1R	control	2.51280694396101
0.00783285035835765	0.694367296533073	0.097	0.064	1	MRFAP1L1	control	0.694367296533073
0.00783895716994882	2.37012930064084	0.008	0.001	1	CPLX1	control	2.37012930064084
0.00787364973145446	0.617057942846452	0.12	0.082	1	SCAMP3	control	0.617057942846452
0.00787820978877761	0.716682153606979	0.062	0.036	1	PPWD1	control	0.716682153606979
0.00793762405962503	0.467127391605083	0.13	0.09	1	PSMD2	control	0.467127391605083
0.00806038281634566	0.566020949960806	0.056	0.031	1	ACLY	control	0.566020949960806
0.00809371680934941	9.67702759002914	0.054	0.03	1	SRPK1	control	9.67702759002914
0.0081210429310727	0.457891544796137	0.135	0.094	1	ATRX	control	0.457891544796137
0.00815541544221167	0.322555880467254	0.197	0.148	1	BRD2	control	0.322555880467254
0.00817041982262026	0.642646395488199	0.077	0.047	1	C4ORF27	control	0.642646395488199
0.00819152916780188	0.625329043921519	0.062	0.036	1	CYHR1	control	0.625329043921519
0.00824387073768474	1.23805322361506	0.029	0.013	1	RP11-127B20.3	control	1.23805322361506
0.00824387073768474	1.23805322361506	0.029	0.013	1	CA11	control	1.23805322361506
0.00827229750176631	1.56074758471085	0.014	0.004	1	RGS16	control	1.56074758471085
0.00832666676869857	1.81984349306837	0.014	0.004	1	CCR4	control	1.81984349306837
0.00836867848790016	1.45955006511861	0.014	0.004	1	SGOL2	control	1.45955006511861
0.00839008700490873	0.908453686839533	0.043	0.022	1	CSGALNACT1	control	0.908453686839533
0.00844892068596667	1.59157711734022	0.037	0.018	1	RP11-455F5.5	control	1.59157711734022
0.00848206265253179	1.41677514511261	0.031	0.014	1	CKMT2-AS1	control	1.41677514511261
0.00853761128371069	1.2939234272611	0.031	0.014	1	SMIM8	control	1.2939234272611
0.00853955090062192	0.301257533375331	0.153	0.11	1	FLI1	control	0.301257533375331
0.00855933287091977	1.01051083159034	0.041	0.021	1	DDHD2	control	1.01051083159034
0.00855933287091977	1.01051083159034	0.041	0.021	1	C20ORF112	control	1.01051083159034
0.00859613684203685	1.18478937811005	0.031	0.014	1	DGKE	control	1.18478937811005
0.00869916211956952	0.424962377188426	0.066	0.039	1	PRKCA	control	0.424962377188426
0.00869923413556804	0.627144570532956	0.06	0.034	1	ZFR	control	0.627144570532956
0.00873496617460131	0.433225312478906	0.033	0.015	1	FAM76B	control	0.433225312478906
0.00873546924656964	30.4748311832342	0.137	0.097	1	CSRNP1	control	30.4748311832342
0.00874699397582731	1.37507113447392	0.062	0.036	1	RAP1GDS1	control	1.37507113447392
0.00876734974839583	1.16779723564926	0.037	0.018	1	EID3	control	1.16779723564926
0.00879151286184969	1.52042343436159	0.056	0.032	1	JAK3	control	1.52042343436159
0.00879658577199102	1.13952162035614	0.033	0.015	1	ISYNA1	control	1.13952162035614
0.00884332128837206	1.06665309376811	0.037	0.018	1	MCCC1	control	1.06665309376811
0.00885773971851663	1.70410759950487	0.023	0.009	1	LINC00863	control	1.70410759950487
0.00886718078413022	0.538491142095256	0.112	0.076	1	SMIM15	control	0.538491142095256
0.00887339480882225	0.764246031012731	0.141	0.101	1	RPA3	control	0.764246031012731
0.00888349520140233	19.4699332577251	0.408	0.451	1	SH3BGRL	control	19.4699332577251
0.00889958156608867	0.970830274528705	0.037	0.018	1	ZYG11B	control	0.970830274528705
0.00891493793854697	0.72705925939272	0.064	0.038	1	CCAR2	control	0.72705925939272
0.00892699273888822	0.997151250858586	0.035	0.017	1	BRF2	control	0.997151250858586
0.0089876913737327	0.48345060460091	0.087	0.055	1	PPP2R2A	control	0.48345060460091
0.00905498416165893	0.422689707661613	0.29	0.235	1	EEF1G	control	0.422689707661613
0.00908719120963957	6.37035351683002	0.153	0.111	1	RSU1	control	6.37035351683002
0.00913461966889146	1.17893928706309	0.079	0.049	1	CCBL2	control	1.17893928706309
0.00922865224641514	2.45228957269216	0.012	0.003	1	TRMT10A	control	2.45228957269216
0.00928035207129221	1.95353967171134	0.012	0.003	1	ATXN7L2	control	1.95353967171134
0.00928035207129221	1.95353967171134	0.012	0.003	1	ALS2CL	control	1.95353967171134
0.00928035207129221	1.95353967171134	0.012	0.003	1	ALCAM	control	1.95353967171134
0.00928035207129221	1.95353967171134	0.012	0.003	1	RP11-395G23.3	control	1.95353967171134
0.00928035207129221	1.95353967171134	0.012	0.003	1	PSAT1	control	1.95353967171134
0.00928035207129221	1.95353967171134	0.012	0.003	1	ASAH2B	control	1.95353967171134
0.00928035207129221	1.95353967171134	0.012	0.003	1	BBS1	control	1.95353967171134
0.00928035207129221	1.95353967171134	0.012	0.003	1	SLX4	control	1.95353967171134
0.00928035207129221	1.95353967171134	0.012	0.003	1	ZNF519	control	1.95353967171134
0.00928035207129221	1.95353967171134	0.012	0.003	1	DSEL	control	1.95353967171134
0.00929738338141494	0.520525593192484	0.106	0.071	1	E2F4	control	0.520525593192484
0.00933130118668843	10.1944850075735	0.155	0.113	1	EIF4A3	control	10.1944850075735
0.00937189371258721	11.3964977013165	0.087	0.129	1	COMMD9	control	11.3964977013165
0.0094103429443469	1.43526671094191	0.048	0.026	1	SMN1	control	1.43526671094191
0.00944556589799016	35.0362675518761	0.079	0.049	1	XRRA1	control	35.0362675518761
