p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	condition	Vertex_weight
0.400094621409708	-14.6387835642446	0.171	0.156	1	MRPS7	control	-14.6387835642446
0.400179866745758	-7.23159187098723	0.096	0.108	1	EBPL	control	-7.23159187098723
0.40019070052627	-0.723690656990791	0.008	0.013	1	MAPK7	control	-0.723690656990791
0.400581253398473	-0.603543990138767	0.008	0.013	1	RP5-886K2.3	control	-0.603543990138767
0.400581253398473	-0.603543990138767	0.008	0.013	1	HYI	control	-0.603543990138767
0.400581253398473	-0.603543990138767	0.008	0.013	1	GPATCH11	control	-0.603543990138767
0.400581253398473	-0.603543990138767	0.008	0.013	1	PSKH1	control	-0.603543990138767
0.400581253398473	-0.603543990138767	0.008	0.013	1	RP5-882C2.2	control	-0.603543990138767
0.400919622646241	0.338251105738192	0.027	0.021	1	SESTD1	control	0.338251105738192
0.400983650556698	-0.472475112022555	0.008	0.013	1	FAM63A	control	-0.472475112022555
0.400983650556698	-0.472475112022555	0.008	0.013	1	UTP15	control	-0.472475112022555
0.400983650556698	-0.472475112022555	0.008	0.013	1	CRY2	control	-0.472475112022555
0.400983650556698	-0.472475112022555	0.008	0.013	1	TTC9	control	-0.472475112022555
0.400983650556698	-0.472475112022555	0.008	0.013	1	PGAP3	control	-0.472475112022555
0.401034654294222	-8.58066287650761	0.035	0.044	1	LAS1L	control	-8.58066287650761
0.40159233386213	-53.3278450733748	0.233	0.244	1	C9ORF142	control	-53.3278450733748
0.401680124112655	6.3563614398686	0.033	0.042	1	DNAJC30	control	6.3563614398686
0.401941701797443	-4.33227171494602	0.015	0.02	1	FAM43A	control	-4.33227171494602
0.402183717791365	1.03609732568936	0.015	0.01	1	SNX30	control	1.03609732568936
0.402183717791365	1.03609732568936	0.015	0.01	1	GZF1	control	1.03609732568936
0.402216306429062	0.559244836685876	0.073	0.063	1	UTP18	control	0.559244836685876
0.402399062534329	-68.0069115355659	0.071	0.061	1	MIS18BP1	control	-68.0069115355659
0.402906301070952	0.872116975786809	0.015	0.01	1	TESK1	control	0.872116975786809
0.403031394264482	-0.472613585815513	0.015	0.02	1	CEP290	control	-0.472613585815513
0.403318140983825	-7.00601878415397	0.154	0.171	1	H1FX	control	-7.00601878415397
0.403547155428218	0.332999332508976	0.035	0.028	1	ZC3H18	control	0.332999332508976
0.404011630008347	0.315325269787612	0.031	0.025	1	SGTB	control	0.315325269787612
0.404011630008347	-17.6144594364925	0.031	0.025	1	C9ORF69	control	-17.6144594364925
0.404368848898611	-55.0086318277283	0.235	0.22	1	SIVA1	control	-55.0086318277283
0.404463107644745	0.594062705765287	0.015	0.01	1	GBA	control	0.594062705765287
0.404463107644745	0.594062705765287	0.015	0.01	1	PAM16	control	0.594062705765287
0.404463107644745	0.594062705765287	0.015	0.01	1	AP1G1	control	0.594062705765287
0.404463107644745	0.594062705765287	0.015	0.01	1	PDE6G	control	0.594062705765287
0.40447560085379	-25.1749781426698	0.062	0.073	1	SAFB2	control	-25.1749781426698
0.404657677971733	-0.355026001691351	0.04	0.032	1	YIPF1	control	-0.355026001691351
0.405049399001325	-27.7750776545323	0.083	0.095	1	MT-ND6	control	-27.7750776545323
0.405178633620248	-37.4087219652251	0.015	0.01	1	TTN-AS1	control	-37.4087219652251
0.405178633620248	0.430082355862734	0.015	0.01	1	FAR2	control	0.430082355862734
0.4059044256779	0.282852683306165	0.015	0.01	1	MBNL1-AS1	control	0.282852683306165
0.406029866688343	0.263133852222708	0.071	0.061	1	ATG4B	control	0.263133852222708
0.406462156090362	-0.24687396040409	0.073	0.084	1	ATG5	control	-0.24687396040409
0.406678334917337	-17.4668183573347	0.177	0.162	1	ITGB1BP1	control	-17.4668183573347
0.406749103826448	59.8580377508975	0.154	0.14	1	FAM32A	control	59.8580377508975
0.4070448475275	-7.96525887035861	0.127	0.115	1	AAMP	control	-7.96525887035861
0.408822907034235	-0.581521260164417	0.017	0.023	1	LINC00998	control	-0.581521260164417
0.408822907034235	-0.581521260164417	0.017	0.023	1	RP11-455F5.5	control	-0.581521260164417
0.409418354257421	-0.511947421278171	0.017	0.023	1	LEPRE1	control	-0.511947421278171
0.409418354257421	-0.511947421278171	0.017	0.023	1	CTA-211A9.5	control	-0.511947421278171
0.409419299242779	-1.19990675213989	0.033	0.026	1	TPM1	control	-1.19990675213989
0.410014255272181	-0.438847633816632	0.017	0.023	1	ERO1LB	control	-0.438847633816632
0.410014255272181	-0.438847633816632	0.017	0.023	1	POLR1C	control	-0.438847633816632
0.410376316894105	-35.4782264311167	0.119	0.106	1	SH3BP1	control	-35.4782264311167
0.410647812863126	-0.361845344807731	0.017	0.023	1	SRFBP1	control	-0.361845344807731
0.410647812863126	-0.361845344807731	0.017	0.023	1	SPRYD7	control	-0.361845344807731
0.410647812863126	-0.361845344807731	0.017	0.023	1	DDHD1	control	-0.361845344807731
0.410777733978318	13.128796741931	0.119	0.134	1	PFDN1	control	13.128796741931
0.41254347509285	-0.286640216147158	0.106	0.12	1	RAD23B	control	-0.286640216147158
0.412808305761909	-0.46840477562057	0.094	0.106	1	WDR74	control	-0.46840477562057
0.413590627770678	-41.8862440778175	0.038	0.046	1	PBRM1	control	-41.8862440778175
0.4144247003897	-0.478424467998899	0.019	0.025	1	ALAD	control	-0.478424467998899
0.414829469054777	-0.455268246551682	0.175	0.189	1	PPP1R7	control	-0.455268246551682
0.416187727879782	0.270846768589372	0.052	0.044	1	TARS	control	0.270846768589372
0.417029850999992	-1.70290043111384	0.238	0.227	1	MYEOV2	control	-1.70290043111384
0.417211810314704	-0.532543260165252	0.01	0.015	1	TBC1D22B	control	-0.532543260165252
0.417211810314704	-0.532543260165252	0.01	0.015	1	FMNL3	control	-0.532543260165252
0.417348368291047	0.53752205306845	0.017	0.012	1	MTOR	control	0.53752205306845
0.417348368291047	0.53752205306845	0.017	0.012	1	NKRF	control	0.53752205306845
0.417687841374561	-0.420250589724897	0.01	0.015	1	TDRD7	control	-0.420250589724897
0.417687841374561	-0.420250589724897	0.01	0.015	1	C1RL	control	-0.420250589724897
0.417687841374561	-0.420250589724897	0.01	0.015	1	C14ORF93	control	-0.420250589724897
0.417845287943977	-60.0602093046519	0.112	0.126	1	N4BP2L1	control	-60.0602093046519
0.417945254986445	-44.1412339519047	0.021	0.027	1	ING5	control	-44.1412339519047
0.418115864465954	0.397057049787908	0.017	0.012	1	FAM122C	control	0.397057049787908
0.418115864465954	0.397057049787908	0.017	0.012	1	RP11-147L13.2	control	0.397057049787908
0.418115864465954	0.397057049787908	0.017	0.012	1	THOP1	control	0.397057049787908
0.418293805760058	-0.296671724683516	0.077	0.089	1	FAM133B	control	-0.296671724683516
0.418419002157925	-2.16209920733064	0.033	0.041	1	ANKLE2	control	-2.16209920733064
0.419320100262672	-0.798965385307658	0.006	0.01	1	LARP4	control	-0.798965385307658
0.419322006725458	-18.8031271235259	0.038	0.046	1	PNPLA8	control	-18.8031271235259
0.41943464886723	-0.272644544877987	0.056	0.066	1	MRPS9	control	-0.272644544877987
0.419571116584516	-0.482215842751753	0.023	0.03	1	PCIF1	control	-0.482215842751753
0.419660473862159	-0.651735712751088	0.006	0.01	1	NDC1	control	-0.651735712751088
0.419660473862159	-16.8501303451023	0.006	0.01	1	TGFBRAP1	control	-16.8501303451023
0.419660473862159	-0.651735712751088	0.006	0.01	1	SMCR5	control	-0.651735712751088
0.420007959097337	-0.487755362848535	0.006	0.01	1	GORAB	control	-0.487755362848535
0.420007959097337	-0.487755362848535	0.006	0.01	1	TIGD1	control	-0.487755362848535
0.420007959097337	-0.487755362848535	0.006	0.01	1	CPEB3	control	-0.487755362848535
0.420007959097337	-0.487755362848535	0.006	0.01	1	PIGQ	control	-0.487755362848535
0.420007959097337	-0.487755362848535	0.006	0.01	1	CBY1	control	-0.487755362848535
0.42030194209158	-0.258784757716775	0.054	0.064	1	MCMBP	control	-0.258784757716775
0.420694399675992	44.0045430078891	0.11	0.123	1	PEX16	control	44.0045430078891
0.420722628640649	3.59679324123505	0.01	0.015	1	RP11-111M22.3	control	3.59679324123505
0.42074502570404	48.3348306757599	0.096	0.084	1	STK38	control	48.3348306757599
0.420770963681563	-13.3822537496925	0.029	0.037	1	AKAP8	control	-13.3822537496925
0.420770964425552	-0.464427054690704	0.029	0.037	1	TTC9C	control	-0.464427054690704
0.420787610652199	10.4299842374132	0.035	0.044	1	RPUSD1	control	10.4299842374132
0.42095419786017	-0.458650982598509	0.025	0.032	1	EXOC1	control	-0.458650982598509
0.421091983348554	-0.827874372373981	0.117	0.13	1	FDFT1	control	-0.827874372373981
0.42159218066636	-3.51745268213669	0.071	0.082	1	TRA2A	control	-3.51745268213669
0.421719846266991	-0.407300042470458	0.025	0.032	1	CAMK2D	control	-0.407300042470458
0.421719846266991	-0.407300042470458	0.025	0.032	1	ZNF451	control	-0.407300042470458
0.421719846266991	-45.3341795435799	0.025	0.032	1	TRIP11	control	-45.3341795435799
0.421719846266991	-0.407300042470458	0.025	0.032	1	CTDSPL2	control	-0.407300042470458
0.421745276704299	0.314841828940783	0.1	0.089	1	NUDT2	control	0.314841828940783
0.421748993727275	-0.20592868524555	0.038	0.046	1	PRKRIP1	control	-0.20592868524555
0.422388641943704	-0.390052295308561	0.027	0.034	1	TRIM52-AS1	control	-0.390052295308561
0.422388641943704	-25.0261141566789	0.027	0.034	1	MAP3K7	control	-25.0261141566789
0.42365798054238	-0.731905033178076	0.046	0.055	1	MRPS28	control	-0.731905033178076
0.424769423247677	-18.1819285995366	0.058	0.068	1	PRDM2	control	-18.1819285995366
0.425043942393979	-65.2104841166727	0.071	0.061	1	LRRC59	control	-65.2104841166727
0.425526778477833	-39.4492050062585	0.065	0.075	1	GTPBP6	control	-39.4492050062585
0.425708945752375	-6.49980376659883	0.067	0.077	1	CLK3	control	-6.49980376659883
0.426145486839892	22.5780727819752	0.042	0.034	1	PCGF1	control	22.5780727819752
0.426208451099773	0.494302105142171	0.019	0.014	1	MAP1LC3A	control	0.494302105142171
0.426612022918205	0.938569255585308	0.04	0.032	1	TRIM56	control	0.938569255585308
0.426798807977869	1.25993846982041	0.01	0.007	1	TM9SF1	control	1.25993846982041
0.426798807977869	1.25993846982041	0.01	0.007	1	ZNF646	control	1.25993846982041
0.426925910288141	-21.0816029691028	0.052	0.062	1	TIMM10B	control	-21.0816029691028
0.427022316657755	0.371450387290658	0.019	0.014	1	NCOA6	control	0.371450387290658
0.427349195537734	0.438461277385432	0.042	0.034	1	GLI4	control	0.438461277385432
0.427441145097275	1.02795270281785	0.01	0.007	1	RGS12	control	1.02795270281785
0.427715773767476	-10.1787489897995	0.079	0.091	1	TRIM69	control	-10.1787489897995
0.428393179935478	0.36941745518596	0.077	0.067	1	ANKRD10	control	0.36941745518596
0.428729598110122	0.687558299959852	0.01	0.007	1	STAM2	control	0.687558299959852
0.428729598110122	0.687558299959852	0.01	0.007	1	JHDM1D-AS1	control	0.687558299959852
0.428729598110122	0.687558299959852	0.01	0.007	1	ERC1	control	0.687558299959852
0.428729598110122	0.687558299959852	0.01	0.007	1	ZNF839	control	0.687558299959852
0.428729598110122	0.687558299959852	0.01	0.007	1	CEP152	control	0.687558299959852
0.428729598110122	0.687558299959852	0.01	0.007	1	ADNP2	control	0.687558299959852
0.428814002144107	52.3725365953918	0.119	0.107	1	STRA13	control	52.3725365953918
0.428891351318669	-0.480969432922119	0.013	0.018	1	GCC1	control	-0.480969432922119
0.428891351318669	-0.480969432922119	0.013	0.018	1	TCF3	control	-0.480969432922119
0.428900573447182	0.218550250661226	0.06	0.051	1	ARHGEF6	control	0.218550250661226
0.429240011855937	0.790022507685816	0.021	0.016	1	AGO1	control	0.790022507685816
0.429240011855937	0.790022507685816	0.021	0.016	1	ACSL4	control	0.790022507685816
0.429240011855937	0.790022507685816	0.021	0.016	1	SBF2	control	0.790022507685816
0.429369237191813	0.455572532957291	0.01	0.007	1	PCNXL3	control	0.455572532957291
0.429369237191813	-69.5898107849181	0.01	0.007	1	EID2	control	-69.5898107849181
0.429434698553922	-0.382745680366849	0.013	0.018	1	LZTFL1	control	-0.382745680366849
0.429434698553922	-0.382745680366849	0.013	0.018	1	C7ORF43	control	-0.382745680366849
0.429434698553922	-0.382745680366849	0.013	0.018	1	POLB	control	-0.382745680366849
0.430013818331297	0.255774078591454	0.01	0.007	1	DPY19L1	control	0.255774078591454
0.430013818331297	-13.3247978640649	0.01	0.007	1	FRY-AS1	control	-13.3247978640649
0.43109243612143	-67.5283128313554	0.042	0.034	1	GMPPA	control	-67.5283128313554
0.431155445487422	-19.7292762823038	0.054	0.063	1	GARS	control	-19.7292762823038
0.432230518931115	0.460177365238422	0.021	0.016	1	ETV3	control	0.460177365238422
0.432230518931115	0.460177365238422	0.021	0.016	1	UBXN2B	control	0.460177365238422
0.432230518931115	0.460177365238422	0.021	0.016	1	BTAF1	control	0.460177365238422
0.432240024028275	-13.7309173914002	0.002	0.005	1	LILRA4	control	-13.7309173914002
0.432761622949988	-1.17135387632746	0.002	0.005	1	ALOX12	control	-1.17135387632746
0.432935467837528	-0.903065473015961	0.002	0.005	1	RNF207	control	-0.903065473015961
0.432935467837528	-0.903065473015961	0.002	0.005	1	MSTO1	control	-0.903065473015961
0.432935467837528	-0.903065473015961	0.002	0.005	1	EHD3	control	-0.903065473015961
0.432935467837528	-0.903065473015961	0.002	0.005	1	HYAL3	control	-0.903065473015961
0.432935467837528	-0.903065473015961	0.002	0.005	1	GK5	control	-0.903065473015961
0.432935467837528	-0.903065473015961	0.002	0.005	1	RP11-1191J2.5	control	-0.903065473015961
0.432935467837528	-7.93774176147911	0.002	0.005	1	CCNB1	control	-7.93774176147911
0.432935467837528	-0.903065473015961	0.002	0.005	1	N4BP3	control	-0.903065473015961
0.432935467837528	-0.903065473015961	0.002	0.005	1	PKIB	control	-0.903065473015961
0.432935467837528	-1.54049703785024	0.002	0.005	1	AFAP1L2	control	-1.54049703785024
0.432935467837528	-2.51929080813395	0.002	0.005	1	ARG2	control	-2.51929080813395
0.432935467837528	-0.903065473015961	0.002	0.005	1	CETP	control	-0.903065473015961
0.432935467837528	-0.903065473015961	0.002	0.005	1	GCSH	control	-0.903065473015961
0.432935467837528	-0.903065473015961	0.002	0.005	1	DMWD	control	-0.903065473015961
0.432935467837528	-0.903065473015961	0.002	0.005	1	ZNF808	control	-0.903065473015961
0.433109624881614	1.72268960032339	0.006	0.004	1	CCT6B	control	1.72268960032339
0.433110620549778	-0.573220330568566	0.002	0.005	1	AMY2B	control	-0.573220330568566
0.433110620549778	-0.573220330568566	0.002	0.005	1	FMO4	control	-0.573220330568566
0.433110620549778	-0.573220330568566	0.002	0.005	1	ATP6V1C2	control	-0.573220330568566
0.433110620549778	-0.573220330568566	0.002	0.005	1	AC007383.3	control	-0.573220330568566
0.433110620549778	-0.573220330568566	0.002	0.005	1	PSMD6-AS2	control	-0.573220330568566
0.433110620549778	-0.573220330568566	0.002	0.005	1	RP11-319G6.1	control	-0.573220330568566
0.433110620549778	-0.573220330568566	0.002	0.005	1	FAM131A	control	-0.573220330568566
0.433110620549778	-0.573220330568566	0.002	0.005	1	UBXN7-AS1	control	-0.573220330568566
0.433110620549778	-0.573220330568566	0.002	0.005	1	RP11-425I13.3	control	-0.573220330568566
0.433110620549778	-0.573220330568566	0.002	0.005	1	MIER3	control	-0.573220330568566
0.433110620549778	-0.573220330568566	0.002	0.005	1	ZSCAN12	control	-0.573220330568566
0.433110620549778	-0.573220330568566	0.002	0.005	1	BRPF3	control	-0.573220330568566
0.433110620549778	-0.573220330568566	0.002	0.005	1	GS1-124K5.3	control	-0.573220330568566
0.433110620549778	-0.573220330568566	0.002	0.005	1	ABCB4	control	-0.573220330568566
0.433110620549778	-0.573220330568566	0.002	0.005	1	CXORF57	control	-0.573220330568566
0.433110620549778	-0.573220330568566	0.002	0.005	1	IKBKG	control	-0.573220330568566
0.433110620549778	-0.573220330568566	0.002	0.005	1	FZD3	control	-0.573220330568566
0.433110620549778	-0.573220330568566	0.002	0.005	1	KIF27	control	-0.573220330568566
0.433110620549778	-0.573220330568566	0.002	0.005	1	TTLL11	control	-0.573220330568566
0.433110620549778	-0.573220330568566	0.002	0.005	1	PNPLA7	control	-0.573220330568566
0.433110620549778	-0.573220330568566	0.002	0.005	1	RAB38	control	-0.573220330568566
0.433110620549778	-0.573220330568566	0.002	0.005	1	IGFBP6	control	-0.573220330568566
0.433110620549778	-0.573220330568566	0.002	0.005	1	PITPNM2	control	-0.573220330568566
0.433110620549778	-0.573220330568566	0.002	0.005	1	CDKL1	control	-0.573220330568566
0.433110620549778	-0.573220330568566	0.002	0.005	1	NPIPB4	control	-0.573220330568566
0.433110620549778	-0.573220330568566	0.002	0.005	1	PALB2	control	-0.573220330568566
0.433110620549778	-0.573220330568566	0.002	0.005	1	GINS3	control	-0.573220330568566
0.433110620549778	-0.573220330568566	0.002	0.005	1	AC010761.8	control	-0.573220330568566
0.433110620549778	-0.573220330568566	0.002	0.005	1	ZNF341	control	-0.573220330568566
0.433110620549778	-0.573220330568566	0.002	0.005	1	ZNF616	control	-0.573220330568566
0.433456681324724	-0.723468796713085	0.042	0.034	1	TATDN3	control	-0.723468796713085
0.43354469280497	-17.9653092528874	0.138	0.124	1	RNPEPL1	control	-17.9653092528874
0.43356657362321	-0.48029485935537	0.054	0.063	1	NIPBL	control	-0.48029485935537
0.433775697175433	-1.09152373235347	0.004	0.007	1	CD3EAP	control	-1.09152373235347
0.433964407204234	0.249529153723779	0.021	0.016	1	C6ORF120	control	0.249529153723779
0.433964407204234	0.249529153723779	0.021	0.016	1	AQR	control	0.249529153723779
0.433964407204234	-5.21786943304857	0.021	0.016	1	CTC-378H22.1	control	-5.21786943304857
0.434048230073201	-0.923582389518666	0.004	0.007	1	PTK2	control	-0.923582389518666
0.434320803321648	-14.4370883553221	0.004	0.007	1	EOGT	control	-14.4370883553221
0.434320803321648	-0.733483728629325	0.004	0.007	1	ZFP57	control	-0.733483728629325
0.434320803321648	-0.733483728629325	0.004	0.007	1	ST7	control	-0.733483728629325
0.434320803321648	-0.733483728629325	0.004	0.007	1	RP11-66N11.8	control	-0.733483728629325
0.434320803321648	-0.733483728629325	0.004	0.007	1	ANKRD16	control	-0.733483728629325
0.434320803321648	-0.733483728629325	0.004	0.007	1	TMEM135	control	-0.733483728629325
0.4344648476718	0.357640273714145	0.038	0.031	1	CSGALNACT2	control	0.357640273714145
0.434504999515514	-52.2854322305809	0.073	0.063	1	NKAP	control	-52.2854322305809
0.434505334138026	0.908034524234264	0.006	0.004	1	C2ORF81	control	0.908034524234264
0.434505334138026	0.908034524234264	0.006	0.004	1	ACY1	control	0.908034524234264
0.434505334138026	0.908034524234264	0.006	0.004	1	CTC-428H11.2	control	0.908034524234264
0.434505334138026	0.908034524234264	0.006	0.004	1	HFE	control	0.908034524234264
0.434505334138026	0.908034524234264	0.006	0.004	1	XXBAC-BPG252P9.10	control	0.908034524234264
0.434505334138026	0.908034524234264	0.006	0.004	1	RP13-582O9.7	control	0.908034524234264
0.434505334138026	0.908034524234264	0.006	0.004	1	CDC26	control	0.908034524234264
0.434505334138026	0.908034524234264	0.006	0.004	1	RP11-50E11.3	control	0.908034524234264
0.434505334138026	0.908034524234264	0.006	0.004	1	KIF11	control	0.908034524234264
0.434505334138026	0.908034524234264	0.006	0.004	1	RP11-179B2.2	control	0.908034524234264
0.434505334138026	0.908034524234264	0.006	0.004	1	SSH3	control	0.908034524234264
0.434505334138026	0.908034524234264	0.006	0.004	1	ZNF605	control	0.908034524234264
0.434505334138026	0.908034524234264	0.006	0.004	1	FANCM	control	0.908034524234264
0.434505334138026	0.908034524234264	0.006	0.004	1	RP11-159D12.2	control	0.908034524234264
0.434505334138026	0.908034524234264	0.006	0.004	1	CDK3	control	0.908034524234264
0.434505334138026	0.908034524234264	0.006	0.004	1	NFIX	control	0.908034524234264
0.434505334138026	0.908034524234264	0.006	0.004	1	KLHL26	control	0.908034524234264
0.434505334138026	0.908034524234264	0.006	0.004	1	C19ORF47	control	0.908034524234264
0.434505334138026	0.908034524234264	0.006	0.004	1	ZNF347	control	0.908034524234264
0.434505334138026	0.908034524234264	0.006	0.004	1	RPS4Y2	control	0.908034524234264
0.434596991638383	-0.51447955358218	0.004	0.007	1	CAD	control	-0.51447955358218
0.434596991638383	-0.51447955358218	0.004	0.007	1	RP11-538P18.2	control	-0.51447955358218
0.434596991638383	-0.51447955358218	0.004	0.007	1	MBLAC2	control	-0.51447955358218
0.434596991638383	-0.51447955358218	0.004	0.007	1	PGM3	control	-0.51447955358218
0.434596991638383	-0.51447955358218	0.004	0.007	1	GGH	control	-0.51447955358218
0.434596991638383	-0.51447955358218	0.004	0.007	1	C10ORF91	control	-0.51447955358218
0.434596991638383	-0.51447955358218	0.004	0.007	1	ATN1	control	-0.51447955358218
0.434596991638383	-0.51447955358218	0.004	0.007	1	C1RL-AS1	control	-0.51447955358218
0.434596991638383	-0.51447955358218	0.004	0.007	1	AEBP2	control	-0.51447955358218
0.434596991638383	-0.51447955358218	0.004	0.007	1	RP11-192H23.6	control	-0.51447955358218
0.434596991638383	-0.51447955358218	0.004	0.007	1	PROCR	control	-0.51447955358218
0.434596991638383	-0.51447955358218	0.004	0.007	1	LIPE	control	-0.51447955358218
0.434596991638383	-0.51447955358218	0.004	0.007	1	ZNF551	control	-0.51447955358218
0.434630680349474	0.566751852740336	0.033	0.027	1	HINT3	control	0.566751852740336
0.434853423223032	0.869474710320397	0.002	0.005	1	ROPN1L	control	0.869474710320397
0.434853911287571	3.42773907959418	0.002	0.005	1	TNFRSF9	control	3.42773907959418
0.435028025716146	0.511060634669203	0.006	0.004	1	WDR19	control	0.511060634669203
0.435028025716146	0.511060634669203	0.006	0.004	1	RP11-10L12.4	control	0.511060634669203
0.435028025716146	-22.6208946812791	0.006	0.004	1	OSBPL1A	control	-22.6208946812791
0.435028025716146	0.511060634669203	0.006	0.004	1	PAXBP1-AS1	control	0.511060634669203
0.435552346914274	0.20008027358089	0.006	0.004	1	DHRS9	control	0.20008027358089
0.435785397551308	0.251208762466541	0.056	0.048	1	RNASEH1	control	0.251208762466541
0.435973885218453	-3.04952776885949	0.015	0.02	1	HIST1H2BC	control	-3.04952776885949
0.435996628204354	58.2635113104571	0.085	0.097	1	ORMDL2	control	58.2635113104571
0.436096835068528	-7.02627176082302	0.225	0.243	1	PDIA6	control	-7.02627176082302
0.436183090015394	0.432542994103014	0.023	0.018	1	C17ORF70	control	0.432542994103014
0.436183090015394	0.432542994103014	0.023	0.018	1	APOL2	control	0.432542994103014
0.436190075271911	20.9236240826768	0.098	0.087	1	DNAJC2	control	20.9236240826768
0.436550951785305	-0.52409304208505	0.015	0.02	1	CSNK1G3	control	-0.52409304208505
0.436550951785305	-12.8831568164512	0.015	0.02	1	SPIN1	control	-12.8831568164512
0.43712839618762	-0.441785766050181	0.015	0.02	1	AVL9	control	-0.441785766050181
0.43712839618762	-1.11389462950879	0.015	0.02	1	RFWD3	control	-1.11389462950879
0.437175476069923	-7.19941241857994	0.04	0.048	1	DLGAP4	control	-7.19941241857994
0.438585998700912	0.409704227281796	0.025	0.019	1	TRIM41	control	0.409704227281796
0.438585998700912	0.409704227281796	0.025	0.019	1	C12ORF5	control	0.409704227281796
0.438585998700912	0.409704227281796	0.025	0.019	1	CIC	control	0.409704227281796
0.438647181225509	-63.8338106960777	0.119	0.132	1	MFF	control	-63.8338106960777
0.438896220580278	-0.339467089687973	0.073	0.083	1	DRG1	control	-0.339467089687973
0.439053442364046	0.230505649222192	0.031	0.025	1	ERAP1	control	0.230505649222192
0.439189017240309	0.328373355676558	0.062	0.054	1	ACIN1	control	0.328373355676558
0.439471979974046	0.405116937164974	0.029	0.023	1	N4BP1	control	0.405116937164974
0.439513790211947	0.320427866304835	0.025	0.019	1	ARNT	control	0.320427866304835
0.439513790211947	-25.1364489994857	0.025	0.019	1	CNEP1R1	control	-25.1364489994857
0.439513790211947	0.320427866304835	0.025	0.019	1	RFX1	control	0.320427866304835
0.439687791955957	0.282311393450283	0.033	0.027	1	ZNF76	control	0.282311393450283
0.43978903415811	0.254113767797796	0.054	0.046	1	RERE	control	0.254113767797796
0.440038467887725	-31.3001925205949	0.019	0.025	1	CPNE2	control	-31.3001925205949
0.440335945204948	-58.5834189687465	0.262	0.278	1	SCP2	control	-58.5834189687465
0.440366172192778	-0.688326703221891	0.017	0.022	1	TRAF4	control	-0.688326703221891
0.440678911052428	0.289925168729999	0.031	0.025	1	BAP1	control	0.289925168729999
0.440678911052428	0.289925168729999	0.031	0.025	1	C6ORF136	control	0.289925168729999
0.440788044608788	0.219714768473033	0.033	0.027	1	PDSS2	control	0.219714768473033
0.441138600682698	-0.234935755608149	0.067	0.077	1	TMEM30A	control	-0.234935755608149
0.442084332150546	-0.556699519960876	0.008	0.013	1	FADS3	control	-0.556699519960876
0.44225025488779	-0.485484212945189	0.017	0.022	1	RP11-115C21.2	control	-0.485484212945189
0.442515619027998	-0.421095270117338	0.008	0.013	1	TP73-AS1	control	-0.421095270117338
0.442515619027998	-0.421095270117338	0.008	0.013	1	C5ORF22	control	-0.421095270117338
0.442515619027998	-0.421095270117338	0.008	0.013	1	TRERF1	control	-0.421095270117338
0.442515619027998	-0.421095270117338	0.008	0.013	1	RPGR	control	-0.421095270117338
0.442515619027998	-0.421095270117338	0.008	0.013	1	RP11-182L21.6	control	-0.421095270117338
0.442515619027998	-0.421095270117338	0.008	0.013	1	STRADA	control	-0.421095270117338
0.442515619027998	-0.421095270117338	0.008	0.013	1	ZNF699	control	-0.421095270117338
0.442515619027998	-0.421095270117338	0.008	0.013	1	ZNF446	control	-0.421095270117338
0.442601558208844	-0.31627625925244	0.038	0.045	1	CUL1	control	-0.31627625925244
0.442879187445406	-0.605127416286696	0.017	0.022	1	APEX2	control	-0.605127416286696
0.442935769151361	-6.93952277453732	0.173	0.16	1	SMIM7	control	-6.93952277453732
0.443564509050623	-4.35657500419157	0.008	0.013	1	KCTD10	control	-4.35657500419157
0.443847254459355	-0.454742994527704	0.033	0.041	1	RP9	control	-0.454742994527704
0.445758443766414	-48.8365628266911	0.04	0.048	1	PRPS2	control	-48.8365628266911
0.445907033066741	-14.5266916242108	0.083	0.095	1	HNRNPL	control	-14.5266916242108
0.446103545984868	-0.454184475356211	0.019	0.025	1	SCO1	control	-0.454184475356211
0.446279047915447	-20.3040665979551	0.304	0.293	1	ATP5J	control	-20.3040665979551
0.446554822550382	-0.389511005453034	0.058	0.068	1	THAP9-AS1	control	-0.389511005453034
0.447200798429394	-53.9916647570464	0.025	0.032	1	KCNQ1OT1	control	-53.9916647570464
0.447370379213972	0.439254185609496	0.09	0.079	1	TMEM11	control	0.439254185609496
0.44746285763621	0.331896592768004	0.044	0.052	1	NDUFAF2	control	0.331896592768004
0.44758573302405	-36.6575715983317	0.05	0.042	1	NABP1	control	-36.6575715983317
0.447703298553309	-0.448388944188455	0.029	0.036	1	C9ORF114	control	-0.448388944188455
0.447710612128667	1.0944048753976	0.013	0.009	1	STARD4	control	1.0944048753976
0.4478303120296	-0.488285290266199	0.021	0.027	1	SLC25A17	control	-0.488285290266199
0.448797615614651	-0.490192747823734	0.025	0.032	1	TCEAL3	control	-0.490192747823734
0.448988581317578	0.235869018157766	0.048	0.04	1	PXK	control	0.235869018157766
0.449130105135376	-16.5864469776537	0.013	0.009	1	SLC48A1	control	-16.5864469776537
0.449140099069857	-0.300898064306265	0.031	0.038	1	RRP8	control	-0.300898064306265
0.449363354877102	-0.545562371578369	0.027	0.034	1	KRI1	control	-0.545562371578369
0.449446307679728	-4.81149843284858	0.14	0.127	1	MVP	control	-4.81149843284858
0.449905061078879	-0.406513908968074	0.023	0.029	1	RNF38	control	-0.406513908968074
